"Send At","Verzend op",module,Magento_Invitation
"Invitation Message",Uitnodigingsbericht,module,Magento_Invitation
Email,Email,module,Magento_Invitation
Status,Status,module,Magento_Invitation
Website,Website,module,Magento_Invitation
"Store View",Winkelaanzicht,module,Magento_Invitation
"Signed Up At","Geregistreerd op",module,Magento_Invitation
"Invitation URL",UitnodigingsURL,module,Magento_Invitation
Link,link,module,Magento_Invitation
"Invitee Information",genodigdeninformatie,module,Magento_Invitation
"Customer ID","Klant ID",module,Magento_Invitation
"Customer Group",Klantengroep,module,Magento_Invitation
"First Name",Voornaam,module,Magento_Invitation
"Last Name",Achternaam,module,Magento_Invitation
"Sign Up At","Registreer op",module,Magento_Invitation
"Inviter Information","informatie over uitnodiger",module,Magento_Invitation
Admin,Beheerder,module,Magento_Invitation
"* Required Fields","* Verplichte velden",module,Magento_Invitation
"Invite your friends by entering their email addresses","Vrienden uitnodigen door het invoeren van hun email adressen",module,Magento_Invitation
"Maximum %1 email addresses allowed.","Maximum %1 email adressen toegestaan.",module,Magento_Invitation
Add,Toevoegen,module,Magento_Invitation
"Back to Invitations","Terug naar uitnodigingen",module,Magento_Invitation
Remove,Verwijder,module,Magento_Invitation
"Enter Email","Voer email in",module,Magento_Invitation
"You cannot send more invitations","U kunt geen uitnodigingen meer verzenden",module,Magento_Invitation
"There are no sent invitations.","Er zijn geen verzonden uitnodigingen.",module,Magento_Invitation
"%inviter_name invites you to join Private Sales Site","%inviter_name nodigt u uit om toe te treden tot de Privé Sales Site",module,Magento_Invitation
"Invite to join Private Sales Site","Nodig uit om toegang te krijgen tot de Privé Sales Site",module,Magento_Invitation
"Please accept this invitation to join %store_name.","Accepteer deze uitnodiging om toe te treden tot %store_name.",module,Magento_Invitation
"%store_name offers limited time sales of products only to members.","%store_name biedt tijdelijke koopjes aan voor leden.",module,Magento_Invitation
"Please use the following link to create an account and view the deals:","Gebruik de volgende link om een account aan te maken en de aanbiedingen te bekijken:",module,Magento_Invitation
"Private Sales","Privé verkoop",module,Magento_Invitation
"Invited Customers","Uitgenodigde klanten",module,Magento_Invitation
Conversion,Conversie,module,Magento_Invitation
"Invitation Section","Uitnodigings sectie",module,Magento_Invitation
Conversions,Conversies,module,Magento_Invitation
"Customer Invitation Email Sender","Afzender Klant Uitnodiging E-mail",module,Magento_Invitation
"Customer Invitation Email Template","Klant uitnodigings e-mail template",module,Magento_Invitation
"Enable Invitations Functionality","E-mail uitnodigingen functionaliteit",module,Magento_Invitation
"Enable Invitations on Storefront","Schakel uitnodigingen in voor winkelaanzicht",module,Magento_Invitation
"Referred Customer Group","Gerefereerde klantgroep",module,Magento_Invitation
"New Accounts Registration","nieuwe rekeningsregistratie",module,Magento_Invitation
"Allow Customers to Add Custom Message to Invitation Email","Sta klanten toe om een eigen bericht aan uitnodigingsmail toe te voegen",module,Magento_Invitation
"Customer Invitations",Klant-uitnodigingen,module,Magento_Invitation
"Discard Selected","Verwijder geselecteerde",module,Magento_Invitation
"Are you sure you want to do this?","Weet u zeker dat u dit wilt doen?",module,Magento_Invitation
"Send Selected","Zend geselecteerde",module,Magento_Invitation
ID,ID,module,Magento_Invitation
Invitee,genodigde,module,Magento_Invitation
Registered,geregistreerd,module,Magento_Invitation
"Valid Website","Geldige Website",module,Magento_Invitation
Name,Naam,module,Magento_Invitation
Group,Groep,module,Magento_Invitation
"Invitations Sent","uitnodigingen verzonden",module,Magento_Invitation
"Invitations Accepted","uitnodigingen geaccepteerd",module,Magento_Invitation
"Accept Rate","Tarief accepteren",module,Magento_Invitation
"Discard Rate","Verwijder ratio",module,Magento_Invitation
"Accepted and Purchased","Geaccepteerd en gekocht",module,Magento_Invitation
"Conversion Rate",Wisselkoers,module,Magento_Invitation
"Filterable (with results)","Filterbaar (met resultaten)",module,Magento_LayeredNavigation
"Filterable (no results)","Filterbaar (geen resultaten)",module,Magento_LayeredNavigation
No,Nee,module,Magento_LayeredNavigation
"Use in Layered Navigation","Gebruik in gelaagde navigatie",module,Magento_LayeredNavigation
"Can be used only with catalog input type Dropdown, Multiple Select and Price","Kan alleen gebruikt worden met invoervelden van typen Dropdown, Multiple select en Prijs",module,Magento_LayeredNavigation
"Can be used only with catalog input type Dropdown, Multiple Select and Price.","Kan alleen gebruikt worden met invoervelden van type Dropdown, Multiple select en Prijs.",module,Magento_LayeredNavigation
"Use in Search Results Layered Navigation","Gebruik in gelaagde navigatie van zoekresultaten",module,Magento_LayeredNavigation
Position,Positie,module,Magento_LayeredNavigation
"Position in Layered Navigation","Positie in gelaagde navigatie",module,Magento_LayeredNavigation
"Position of attribute in layered navigation block.","Positie van attribuut in gelaagde navigatieblok.",module,Magento_LayeredNavigation
item,product,module,Magento_LayeredNavigation
items,producten,module,Magento_LayeredNavigation
"Now Shopping by","Huidige filters",module,Magento_LayeredNavigation
Previous,Vorige,module,Magento_LayeredNavigation
Remove,Verwijder,module,Magento_LayeredNavigation
"Remove This Item","Verwijder dit artikel",module,Magento_LayeredNavigation
"Shop By",Filteren,module,Magento_LayeredNavigation
"Clear All","Alles wissen",module,Magento_LayeredNavigation
"Shopping Options","Selectie verfijnen",module,Magento_LayeredNavigation
"Layered Navigation","Gelaagde navigatie",module,Magento_LayeredNavigation
"Display Product Count","Toon aantal producten",module,Magento_LayeredNavigation
"Price Navigation Step Calculation","Prijsweergave (stappen)",module,Magento_LayeredNavigation
"Default Price Navigation Step","Stappen (10/20/30/ etc...)",module,Magento_LayeredNavigation
"Maximum Number of Price Intervals","Maximum Number of Price Intervals",module,Magento_LayeredNavigation
"Maximum number of price intervals is 100","Maximum number of price intervals is 100",module,Magento_LayeredNavigation
"Display Price Interval as One Price","Toon prijs-stap als één prijs",module,Magento_LayeredNavigation
"This setting will be applied when all prices in the specific price interval are equal.","This setting will be applied when all prices in the specific price interval are equal.",module,Magento_LayeredNavigation
"Interval Division Limit","Interval Division Limit",module,Magento_LayeredNavigation
"Please specify the number of products, that will not be divided into subintervals.","Geef het aantal producten op, welke niet in deelintervallen verdeeld zullen worden.",module,Magento_LayeredNavigation
"Admin Actions Log Archive","Admin Actief Logboek",module,Magento_Logging
Back,Terug,module,Magento_Logging
"Log Entry #%1","Log Entry #%1",module,Magento_Logging
"Log Entry Details","Log Entry Details",module,Magento_Logging
"Source Data",Brongegevens,module,Magento_Logging
"Value Before Change","Waarde voor wijzigen",module,Magento_Logging
"Value After Change","Waarde na wijzigen",module,Magento_Logging
"No changes","Geen veranderingen",module,Magento_Logging
"The item was deleted","Het product werd verwijderd",module,Magento_Logging
N/A,n.v.t.,module,Magento_Logging
"All Users","Alle Gebruikers",module,Magento_Logging
"Admin Actions Log","Admin Acties Logboek",module,Magento_Logging
"Admin Actions Archive","Admin Acties Archief",module,Magento_Logging
Report,Verslag,module,Magento_Logging
label,label,module,Magento_Logging
"actions' 'label","acties' 'label",module,Magento_Logging
"%1 & applied","%1 & toegepast",module,Magento_Logging
"Tax Rates Import","BTW-tarieven Importeren",module,Magento_Logging
"Attributes Updated","Attributen bijgewerkt",module,Magento_Logging
"Currency Rates Saved","Wisselkoersen Opgeslagen",module,Magento_Logging
"Cache types: %1","Cache type: %1",module,Magento_Logging
"Tax Rates Export","BTW-tarieven Export",module,Magento_Logging
"Unknown callback function: %1::%2","Onbekende callback functie: %1::%2",module,Magento_Logging
"You need more permissions to access this.","U heeft meer bevoegdheden nodig om toegang te krijgen.",module,Magento_Logging
Success,Succes,module,Magento_Logging
Failure,Mislukking,module,Magento_Logging
Daily,Dagelijks,module,Magento_Logging
Weekly,Wekelijks,module,Magento_Logging
Monthly,Maandelijks,module,Magento_Logging
"This user is locked","Deze gebruiker is vergrendeld",module,Magento_Logging
"Admin User Data","Beheerder Gebruikers Data",module,Magento_Logging
"Aggregated Information","Geaggregeerde Informatie",module,Magento_Logging
"Admin User ID","Beheerder Gebruikers ID",module,Magento_Logging
"Admin User Name","Beheerders Gebruikersnaam",module,Magento_Logging
IP-Address,IP-Adres,module,Magento_Logging
"X-Forwarded For","X-Forwarded Voor",module,Magento_Logging
"Error Message",Foutmelding,module,Magento_Logging
"Related Changes","Verwante Wijzigingen",module,Magento_Logging
Logging,Logging,module,Magento_Logging
"Action Log","Actie logboek",module,Magento_Logging
Archive,Archief,module,Magento_Logging
"Admin Actions Log Archiving","Admin Acties Logboek Archivering",module,Magento_Logging
"Log Entry Lifetime, Days","Logboekvermelding Levensduur, Dagen",module,Magento_Logging
"Log Archiving Frequency","Log Archiverings Frequentie",module,Magento_Logging
"Admin Actions Logging","Admin Acties Loggen",module,Magento_Logging
"Enabled Actions","Ingeschakelde Acties",module,Magento_Logging
1,één,module,Magento_Logging
View,Bekijk,module,Magento_Logging
Save,Opslaan,module,Magento_Logging
Delete,Verwijder,module,Magento_Logging
"Mass Delete","Massaal verwijderen",module,Magento_Logging
Export,Export,module,Magento_Logging
Import,Import,module,Magento_Logging
Edit,Bewerken,module,Magento_Logging
"Mass Update","Massaal bijwerken",module,Magento_Logging
Move,Verplaats,module,Magento_Logging
New,Nieuw,module,Magento_Logging
"Forgot Password","Wachtwoord vergeten",module,Magento_Logging
"Global Search","Globale zoektocht",module,Magento_Logging
Apply,"Actie type",module,Magento_Logging
Reorder,"Opnieuw bestellen",module,Magento_Logging
Print,Print,module,Magento_Logging
Email,Email,module,Magento_Logging
Run,Run,module,Magento_Logging
Rollback,Terugdraaien,module,Magento_Logging
"Reindex Process",Herindexeren,module,Magento_Logging
Clean,Opschonen,module,Magento_Logging
Flush,Wissen,module,Magento_Logging
Fetch,"Haal op",module,Magento_Logging
"Update Payment","Bijwerken van betaling",module,Magento_Logging
"Update State","Staat bijwerken",module,Magento_Logging
Login,"Log in",module,Magento_Logging
Send,Verzenden,module,Magento_Logging
Create,Creëren,module,Magento_Logging
"Catalog Products","Catalogus Producten",module,Magento_Logging
"Catalog Categories","Catalogus Categorieën",module,Magento_Logging
"URL Rewrites","URL Rewrites",module,Magento_Logging
"Catalog Search","Catalogus doorzoeken",module,Magento_Logging
"Catalog Ratings","Catalogus Becijfering",module,Magento_Logging
"Catalog Reviews","Catalogus Reviews",module,Magento_Logging
"Catalog Attributes","Catalogus Eigenschappen",module,Magento_Logging
"Catalog Product Templates","Catalogus productsjablonen",module,Magento_Logging
"Admin Sign In","Inloggen Admin",module,Magento_Logging
"CMS Pages","CMS pagina's",module,Magento_Logging
"CMS Blocks","CMS Blokken",module,Magento_Logging
Customers,Klanten,module,Magento_Logging
"Customer Groups",Klantengroepen,module,Magento_Logging
Reports,Rapportages,module,Magento_Logging
"System Configuration",Systeemconfiguratie,module,Magento_Logging
"Catalog Price Rules","Catalogusprijs Regels",module,Magento_Logging
"Cart Price Rules","Winkelwagen prijs regels",module,Magento_Logging
"Admin My Account","Beheerder Mijn Account",module,Magento_Logging
"Newsletter Queue","Nieuwsbrief wachtrij",module,Magento_Logging
"Newsletter Templates","Nieuwsbrief Sjablonen",module,Magento_Logging
"Newsletter Subscribers",Nieuwsbriefabonnees,module,Magento_Logging
"Sales Orders","Verkoop Bestellingen",module,Magento_Logging
"Sales Order Status","Verkoop Bestellings Status",module,Magento_Logging
"Sales Invoices",Verkoopfacturen,module,Magento_Logging
"Sales Shipments","Verkoop Zendingen",module,Magento_Logging
"Sales Credit Memos","Creditfacturen bij verkopen",module,Magento_Logging
"Checkout Terms and Conditions","Algemene Voorwaarden Afrekenen",module,Magento_Logging
"Admin Permission Roles","Beheerder Rollen Bevoegdheden",module,Magento_Logging
"Admin Permission Users","Beheerder Gebruikers Bevoegdheiden",module,Magento_Logging
"Manage Websites","Beheer Websites",module,Magento_Logging
"Manage Stores","Beheer Winkels",module,Magento_Logging
"Manage Store Views","Beheer Winkelaanzichten",module,Magento_Logging
"Manage Design","Beheer Ontwerp",module,Magento_Logging
"Manage Currency Rates","Beheer Wisselkoersen",module,Magento_Logging
"Transactional Emails","Transactionele e-mails",module,Magento_Logging
"Custom Variables","Custom Variabelen",module,Magento_Logging
"System Backups","Systeem back-ups",module,Magento_Logging
"Customer Tax Classes","Klant BTW-tariefgroepen",module,Magento_Logging
"Catalog Product Tax Classes","Catalogus Product BTW-tariefgroepen",module,Magento_Logging
"Tax Rules","Fiscale regels",module,Magento_Logging
"Tax Rates",BTW-tarieven,module,Magento_Logging
"XML Sitemap",XML-Sitemap,module,Magento_Logging
Widget,Widget,module,Magento_Logging
"Cache Management","Cache Management",module,Magento_Logging
"PayPal Settlement Reports","PayPal Overeenstemmings Rapporten",module,Magento_Logging
"Archive File","Archief Bestand",module,Magento_Logging
Date,Datum,module,Magento_Logging
CSV,CSV,module,Magento_Logging
"Excel XML","Excel XML",module,Magento_Logging
Time,Tijd,module,Magento_Logging
"Action Group","Actie Groep",module,Magento_Logging
Action,Actie,module,Magento_Logging
"IP Address","IP Adres",module,Magento_Logging
Username,Gebruikersnaam,module,Magento_Logging
Result,Resultaat,module,Magento_Logging
"Full Action Name","Volledige Actienaam",module,Magento_Logging
Details,Gegevens,module,Magento_Logging
"Full Details","Volledige Details",module,Magento_Logging
Partners,Partners,module,Magento_Marketplace
"Magento Marketplace","Magento Marketplace",module,Magento_Marketplace
"Platinum Partners","Platinum Partners",module,Magento_Marketplace
"Representing Magento's highest level of partner engagement, Magento Platinum Partners have established themselves as leaders and innovators of key products and services designed to help merchants and brands grow their business. Magento reserves the Platinum level for select trusted partners that are committed to offering integrations of commerce features, functions, and tools, as well as back-end systems and operations, to extend and enhance the power of the Magento commerce platform.","Representing Magento's highest level of partner engagement, Magento Platinum Partners have established themselves as leaders and innovators of key products and services designed to help merchants and brands grow their business. Magento reserves the Platinum level for select trusted partners that are committed to offering integrations of commerce features, functions, and tools, as well as back-end systems and operations, to extend and enhance the power of the Magento commerce platform.",module,Magento_Marketplace
"Featured Platinum Partners","Aanbevolen Platinum Partners",module,Magento_Marketplace
"Partner search","Partner zoeken",module,Magento_Marketplace
"Magento has a thriving ecosystem of technology partners to help merchants and brands deliver the best possible customer experiences. They are recognized as experts in eCommerce, search, email marketing, payments, tax, fraud, optimization and analytics, fulfillment, and more. Visit the Magento Partner Directory to see all of our trusted partners.","Magento beschikt over een bloeiend ecosysteem van technologiepartners om handelaars en merken de best mogelijke kantervaring te leveren. Ze worden erkend als expert in e-Commerce, zoeken, e-mail marketing, betalingen, btw, fraude, optimalisatie en analytics, vervulling, en meer. Bezoek de Magento Partner Directory om al onze vertrouwde partners te bekijken.",module,Magento_Marketplace
"More Partners","Meer Partners",module,Magento_Marketplace
"Extensions and Themes are an essential component of the Magento Ecosystem. Please visit the Magento Marketplace to see the latest innovations that developers have created to enhance your Magento Store.","Extensies en thema's zijn een essentieel onderdeel van het Magento ecosysteem. Bezoek de Magento marktplaats om de laatste nieuwigheden te bekijken die ontwikkelaars hebben gemaakt om uw Magento winkel te verbeteren.",module,Magento_Marketplace
"Visit Magento Marketplaces","Bezoek Magento Marektplaces",module,Magento_Marketplace
"Read More","Meer Lezen",module,Magento_Marketplace
"Partner Page",Partnerpagina,module,Magento_Marketplace
"No partners were found","Geen partners gevonden",module,Magento_Marketplace
Synchronize,Synchroniseren,module,Magento_MediaStorage
"Synchronizing %1 to %2","Synchroniseren %s tot %s",module,Magento_MediaStorage
Synchronizing...,Synchroniseren...,module,Magento_MediaStorage
"The timeout limit for response from synchronize process was reached.","Timeout limiet voor synchronisatieproces is bereikt.",module,Magento_MediaStorage
"File %1 does not exist","Bestand %s bestaat niet",module,Magento_MediaStorage
"File %1 is not readable","Bestand %s is niet leesbaar",module,Magento_MediaStorage
"File System",Bestandsysteem,module,Magento_MediaStorage
Database,Database,module,Magento_MediaStorage
"database ""%1""","database ""%1""",module,Magento_MediaStorage
"Parent directory does not exist: %1","Bovenliggende map bestaat niet: %1",module,Magento_MediaStorage
"File system",Bestandssysteem,module,Magento_MediaStorage
"Unable to save file ""%1"" at ""%2""","Niet mogelijk om bestand ""%s"" op te slaan in ""%s""",module,Magento_MediaStorage
"Wrong file info format","Verkeerd bestand-informatie formaat",module,Magento_MediaStorage
"Path ""%value%"" is protected and cannot be used.","Pad ""%value%"" is beveiligd en kan niet worden gebruikt.",module,Magento_MediaStorage
"Path ""%value%"" is not available and cannot be used.","Pad ""%value%"" is niet beschikbaar en kan niet gebruikt worden.",module,Magento_MediaStorage
"Path ""%value%"" may not include parent directory traversal (""../"", "".."").","Bovenliggende directory mag geen (""../"", "".."") bevatten in het pad ""%value%"".",module,Magento_MediaStorage
"Please set available and/or protected paths list(s) before validation.","Stel de beschikbare en/of beveiligde paden in voordat u valideert.",module,Magento_MediaStorage
"File with an extension ""%value%"" is protected and cannot be uploaded","Bestand met een extensie ""%value%"" is beveiligd en kan niet worden geüpload.",module,Magento_MediaStorage
"Unable to create directory: %1","Niet in staat om de map te maken: %1",module,Magento_MediaStorage
"Unable to save file: %1","Niet in staat om het bestand op te slaan: %1",module,Magento_MediaStorage
"Storage Configuration for Media","Opslaglocatie voor mediabestanden",module,Magento_MediaStorage
"Media Storage","Media opslag",module,Magento_MediaStorage
"Select Media Database","Selecteer mediadatabase",module,Magento_MediaStorage
"After selecting a new media storage location, press the Synchronize button to transfer all media to that location. Media will not be available in the new location until the synchronization process is complete.","Na het selecteren van de nieuwe media opslaglocatie, drukt u op de synchronizeren knop om alle media naar de nieuwe locatie over te brengen. De media zal niet beschikbaar zijn op de nieuwe locatie totdat het synchronisatieproces voltooid is.",module,Magento_MediaStorage
"Environment Update Time","Update tijd",module,Magento_MediaStorage
"Some exception","Een uitzondering",module,Magento_MessageQueue
"To see product price, add this item to your cart. You can always remove it later.","Om de prijs van het product te zien, voeg dit product toe aan uw winkelwagen. U kunt het later altijd verwijderen.",module,Magento_Msrp
"See price before order confirmation.","Bekijk prijs voor bestelbevestiging.",module,Magento_Msrp
"On Gesture","Op gebaar",module,Magento_Msrp
"In Cart","In winkelwagen",module,Magento_Msrp
"Before Order Confirmation","Voorafgaand aan orderbevestiging",module,Magento_Msrp
"Use config","Gebruik configuratie",module,Magento_Msrp
"Click for price","Klik voor de prijs",module,Magento_Msrp
"What's this?","Wat is dit?",module,Magento_Msrp
"Order total will be displayed before you submit the order","Bestel totalen zullen worden weergegeven voordat je de bestelling verstuurd",module,Magento_Msrp
"You will see the order total before you submit the order.","Je ziet het besteltotaal voordat je de bestelling verstuurd.",module,Magento_Msrp
Price,Prijs,module,Magento_Msrp
"Actual Price","Werkelijke prijs",module,Magento_Msrp
"Add to Cart","In Winkelwagen",module,Magento_Msrp
"Minimum Advertised Price","Minimum geadverteerde verkoopprijs",module,Magento_Msrp
"Enable MAP","Activeer minimum geadverteerde verkoopprijs",module,Magento_Msrp
"Display Actual Price","Toon werkelijke prijs",module,Magento_Msrp
"Default Popup Text Message","Standaard popup bericht",module,Magento_Msrp
"Default ""What's This"" Text Message","Standaard ""Wat is dit?"" bericht",module,Magento_Msrp
Back,Terug,module,Magento_MultipleLocationInventory
"Save Warehouse","Magazijn opslaan",module,Magento_MultipleLocationInventory
"Disable Warehouse","Magazijn uitschakelen",module,Magento_MultipleLocationInventory
"Enable Warehouse","Magazijn inschakelen",module,Magento_MultipleLocationInventory
Warehouse,Magazijn,module,Magento_MultipleLocationInventory
"New Warehouse","Nieuw magazijn",module,Magento_MultipleLocationInventory
"Manage Warehouse","Magazijn beheren",module,Magento_MultipleLocationInventory
"Please correct the data sent.","Corrigeer de gegevens die zijn verzonden.",module,Magento_MultipleLocationInventory
"Please select a user","Gelieve een gebruiker te selecteren",module,Magento_MultipleLocationInventory
"Requested warehouse doesn't exist","Gevraagde magazijn bestaat niet",module,Magento_MultipleLocationInventory
"Test error message","Test foutbericht",module,Magento_MultipleLocationInventory
Edit,Bewerken,module,Magento_MultipleLocationInventory
"Multiple Location Inventory","Voorraad op meerdere locaties",module,Magento_MultipleLocationInventory
"Change status of warehouse","Wijzig status van magazijn",module,Magento_MultipleLocationInventory
"Edit warehouse","Bewerk magazijn",module,Magento_MultipleLocationInventory
"Manage Warehouses","Beheer magzijnen",module,Magento_MultipleLocationInventory
"Warehouse Information",Magazijngegevens,module,Magento_MultipleLocationInventory
"Use default address","Gebruik standaard adres",module,Magento_MultipleLocationInventory
"Street Address",Adres,module,Magento_MultipleLocationInventory
"Add New Warehouse","Maak een nieuw magazijn aan",module,Magento_MultipleLocationInventory
ID,ID,module,Magento_MultipleLocationInventory
Name,Naam,module,Magento_MultipleLocationInventory
"Contact Name","contact naam",module,Magento_MultipleLocationInventory
Email,Email,module,Magento_MultipleLocationInventory
Country,Land,module,Magento_MultipleLocationInventory
State/Province,Staat/provincie,module,Magento_MultipleLocationInventory
City,Plaats,module,Magento_MultipleLocationInventory
Street,Straat,module,Magento_MultipleLocationInventory
ZIP,Postcode,module,Magento_MultipleLocationInventory
Status,Status,module,Magento_MultipleLocationInventory
Phone,Telefoonnummer,module,Magento_MultipleLocationInventory
Fax,Fax,module,Magento_MultipleLocationInventory
Wishlist,Verlanglijst,module,Magento_MultipleWishlist
"Customer's Wish List Report","Rapportage verlanglijst klant",module,Magento_MultipleWishlist
"My Wish Lists",Verlanglijst,module,Magento_MultipleWishlist
"1 item in wish list","%1 artikel in de verlanglijst",module,Magento_MultipleWishlist
"%1 items in wish list","%1 artikelen in de verlanglijst",module,Magento_MultipleWishlist
"Wish List Search","Verlanglijstje zoeken",module,Magento_MultipleWishlist
"Select Search Type","Kies zoektype",module,Magento_MultipleWishlist
Reports,Rapportages,module,Magento_MultipleWishlist
Customers,Klanten,module,Magento_MultipleWishlist
"Customer Wish List Report","Rapportage verlanglijst klant",module,Magento_MultipleWishlist
"Wish list ""%1"" was saved.","Verlanglijst ""%1"" is opgeslagen.",module,Magento_MultipleWishlist
"We can't create the wish list right now.","We kunnen de verlanglijst momenteel niet aanmaken.",module,Magento_MultipleWishlist
"Page not found.","Pagina niet gevonden.",module,Magento_MultipleWishlist
"""%1"" was copied to %2.","""%1"" werd naar %2 gekopieerd.",module,Magento_MultipleWishlist
"We can't find the item.","We kunnen het item niet vinden.",module,Magento_MultipleWishlist
"""%1"" is already present in %2.","""%1"" bestaat al voor %2.",module,Magento_MultipleWishlist
"We can't copy ""%1"".","Kan ""%1"" niet kopiëren.",module,Magento_MultipleWishlist
"We can't copy the wish list item.","We kunnen het verlanglijstproduct niet kopiëren.",module,Magento_MultipleWishlist
"We can't find %1 items.","We kunnen geen %1 artikelen vinden.",module,Magento_MultipleWishlist
"We can't copy %1 items.","We kunnen geen %1 artikelen kopiëren.",module,Magento_MultipleWishlist
"%1 items are already present in %2: %3.","%1 artikelen zijn reeds beschikbaar in %2: %3.",module,Magento_MultipleWishlist
"%1 items were copied to %2: %3.","%1 artikelen werden gekopieerd naar %2: %3.",module,Magento_MultipleWishlist
"You can't delete the default wish list.","Je kan de standaard verlanlijst niet verwijderen.",module,Magento_MultipleWishlist
"Wish List ""%1"" has been deleted.","Verlanglijst ""%1"" werd verwijderd.",module,Magento_MultipleWishlist
"We can't delete the wish list right now.","We kunnen de verlanglijst momenteel niet verwijderen.",module,Magento_MultipleWishlist
"""%1"" was moved to %2.","""%1"" werd verplaatst naar %2.",module,Magento_MultipleWishlist
"We can't find an item with this ID.","Wij kunnen geen item vinden met dit ID.",module,Magento_MultipleWishlist
"We cannot move ""%1"".","We kunnen ""%1"" niet verplaatsen.",module,Magento_MultipleWishlist
"We can't move the wish list item.","We kunnen het verlanglijst artikel niet verplaatsen.",module,Magento_MultipleWishlist
"%1 items cannot be moved: %2.","%1 artikelen kunnen niet verplaatst worden: %2.",module,Magento_MultipleWishlist
"We can't move %1 items.","We kunnen geen %1 artikelen verplaatsen.",module,Magento_MultipleWishlist
"%1 items were moved to %2: %3.","%1 artikelen werden verplaatst naar %2: %3.",module,Magento_MultipleWishlist
"%1 for ""%2""","%1 voor ""%2""",module,Magento_MultipleWishlist
"We can't add the item to shopping cart.","We kunnen het product niet toevoegen aan de winkelwagen.",module,Magento_MultipleWishlist
"We can't add the following product(s) to shopping cart: %1.","Wij kunnen de volgende producten niet toevoegen aan de winkelwagen: %1.",module,Magento_MultipleWishlist
"Product(s) %1 have required options. Each product can only be added individually.","Product(en) %1 hebben verplichte opties. Elk product kan alleen individueel toegevoegd worden.",module,Magento_MultipleWishlist
"%1 product(s) have been added to shopping cart: %2.","%1 product(en) zijn toegevoegd aan uw winkelwagen: %2.",module,Magento_MultipleWishlist
"Please reenter your search options.","Geef uw zoekopties nogmaals in.",module,Magento_MultipleWishlist
"We could not perform the search.","We kunnen de zoekactie niet uitvoeren.",module,Magento_MultipleWishlist
"All Forms","Alle formulieren",module,Magento_MultipleWishlist
"Owner Name","Naam van de eigenaar",module,Magento_MultipleWishlist
"Owner Email","Email eigenaar",module,Magento_MultipleWishlist
"%1's Wish List","%1's Verlanglijst",module,Magento_MultipleWishlist
"%1's Wish List (%2)","%1's Verlanglijst (%2)",module,Magento_MultipleWishlist
"Please enter a valid email address.","Vul een geldig e-mailadres in",module,Magento_MultipleWishlist
"Please enter at least 2 letters of the first name.","Voer ten minste 2 letter van de voornaam in.",module,Magento_MultipleWishlist
"Please enter at least 2 letters of the last name.","Voer ten minste 2 letters van de achternaam in.",module,Magento_MultipleWishlist
"Sign in to edit wish lists.","Log in om uw verlanglijst(en) bij te werken.",module,Magento_MultipleWishlist
"The wish list is not assigned to your account and can't be edited.","De verlanglijst is niet toegewezen aan uw account en kan niet gewijzigd worden.",module,Magento_MultipleWishlist
"Provide the wish list name.","Geef de naam op van de verlanglijst.",module,Magento_MultipleWishlist
"Wish list ""%1"" already exists.","Verlanglijst ""%1"" bestaat reeds.",module,Magento_MultipleWishlist
"Only %1 wish list(s) can be created.","Slechts %1 verlanglijst(en) kan/kunnen aangemaakt worden.",module,Magento_MultipleWishlist
"Test Phrase","Test zin",module,Magento_MultipleWishlist
"Unknown Magento error","Onbekende Magento fout",module,Magento_MultipleWishlist
InvalidArgumentException,InvalidArgumentException,module,Magento_MultipleWishlist
Refresh,Vernieuwen,module,Magento_MultipleWishlist
"All Wish Lists","Alle verlanlijsten",module,Magento_MultipleWishlist
Item,Item,module,Magento_MultipleWishlist
Qty,Aantal,module,Magento_MultipleWishlist
Price,Prijs,module,Magento_MultipleWishlist
Remove,Verwijder,module,Magento_MultipleWishlist
"Add To Order","Aan bestelling toevoegen",module,Magento_MultipleWishlist
"Configure and Add to Order","Configureer en voeg toe aan bestelling",module,Magento_MultipleWishlist
"No items","Geen items",module,Magento_MultipleWishlist
"Delete Wish List","Verwijder verlanglijst",module,Magento_MultipleWishlist
Owner,Eigenaar,module,Magento_MultipleWishlist
Name,Naam,module,Magento_MultipleWishlist
Updated,Bijgewerkt,module,Magento_MultipleWishlist
"Wish List Items","Verlanglijst producten",module,Magento_MultipleWishlist
"You must select items to add to the cart.","U moet producten selecteren om aan de winkelwagen toe te voegen.",module,Magento_MultipleWishlist
"Add to Cart","In Winkelwagen",module,Magento_MultipleWishlist
Back,Terug,module,Magento_MultipleWishlist
"Add to:","Toevoegen aan:",module,Magento_MultipleWishlist
"Create New Wish List","Nieuwe verlanglijst aanmaken",module,Magento_MultipleWishlist
"Move to Wish List","Naar verlanglijst verplaatsen",module,Magento_MultipleWishlist
"Copy to Wish List","Kopiëren naar verlanglijst",module,Magento_MultipleWishlist
"Search Options",Zoekopties,module,Magento_MultipleWishlist
"Required Fields","Verplichte velden",module,Magento_MultipleWishlist
"First Name",Voornaam,module,Magento_MultipleWishlist
"Last Name",Achternaam,module,Magento_MultipleWishlist
Search,Zoek,module,Magento_MultipleWishlist
"Search Results",Zoekresultaten,module,Magento_MultipleWishlist
"Wish List Name","Naam van de verlanglijst",module,Magento_MultipleWishlist
Actions,acties,module,Magento_MultipleWishlist
View,Bekijk,module,Magento_MultipleWishlist
